Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Medio;Conocimientos generales;Solo el 9% de los hogares estadounidenses poseían televisores en;1950;1965;1913;1969
Medio;Historia;¿Cuándo obtuvo Noruega su constitución?;1814;1932;1905;1854
Medio;Geografía;¿Cuál es la capital de Eslovaquia?;Bratislava;Sofía;Liubliana;Sarajevo
Medio;Historia;¿El genocidio Herero fue perpetrado en África por cuál de las siguientes naciones coloniales?;Alemania;Gran Bretaña;Bélgica;Francia
Medio;Entretenimiento: Videojuegos;¿A qué empresa compró Bethesda la serie Fallout?;Interplay Entertainment;Capcom;Blizzard Entertainment;Nintendo
Medio;Ciencia y Naturaleza;¿Cuál era la categoría del huracán de 2005, el huracán Katrina, en la escala de vientos de huracanes Saffir-Simpson?;Categoría 5;Categoría 1;Categoría 4;Categoría 2
Medio;Ciencia y Naturaleza;¿Cuál de estos NO es un hueso que se encuentra en el brazo humano?;Tibia;Humerus;Cúbito;Radio
Medio;Entretenimiento: Cine;¿La actriz Susan Sarandon contrajo neumonía durante el rodaje de qué película?;El espectáculo de terror Rocky;Thelma y Louise;El hombre muerto caminando;Encantados
Medio;Entretenimiento: Música;"Cryoshell, conocido por ""Creeping in My Soul"", hizo la música publicitaria para qué tema de Lego?";Bionicle;Hero Factory;Ben 10 Fuerza Alienígena;Guerra de las galaxias
Medio;Historia;¿Qué presidente estadounidense fue famoso por ser 'atacado' por un conejo nadando?;Jimmy Carter;Ronald Reagan;Lydon B. Johnson;Gerald Ford
Medio;Entretenimiento: Música;¿Cuál es el verdadero nombre del rapero estadounidense Pitbull?;Armando Christian Pérez;Ramón Luis Ayala Rodríguez;Benito Antonio Martínez Ocasio;Belcalis Marlenis Almánzar
Medio;Ciencia: Informática;¿Qué significa el término GPU?;Unidad de procesamiento gráfico;Unidad procesadora de juegos;Unidad productora de grafito;Unidad Gráfica Propietaria
Medio;Entretenimiento: Dibujos animados y animaciones;¿Cuál es el verdadero nombre de Scooby-Doo?;Scoobert;Scooter;Scrappy;Shooby
Medio;Entretenimiento: Música;¿Cuál de los siguientes raperos NO formaba parte del grupo de hip-hop Odd Future?;Vince Staples;Tyler;el Creador;Frank Ocean
Medio;Entretenimiento: Anime y Manga japonés;"¿Quién pone voz al personaje ""Reigen"" en el doblaje inglés de ""Mob Psycho 100""?";Chris Niosi;Max Mittelman;Kyle McCarley;Casey Mongillo
Medio;Conocimientos generales;¿Cuándo fue aprobada la Declaración de Independencia por el Segundo Congreso Continental?;4 de julio de 1776;4 de mayo;1776;4 de junio
Medio;Entretenimiento: Videojuegos;¿En qué año se estrenó Pokémon Diamante y Perla en Japón?;2006;2009;2007;2008
Medio;Entretenimiento: Libros;"En las novelas de ""Harry Potter"", ¿qué debe hacer un estudiante de Hogwarts para entrar en la Sala Común de Ravenclaw?";Responder a un acertijo;Golpea rítmicamente los barriles con una varita;Di una contraseña;Golpes en secuencia
Medio;Entretenimiento: Videojuegos;En Forza Motorsport 6, ¿cuál de estos coches exclusivos de circuito NO apareció en el juego, ya sea originalmente con el juego o añadido como DLC?;Aston Martin Vulcan;Ferrari FXX-K;McLaren P1 GTR;Lotus E23
Medio;Entretenimiento: Televisión;¿Alan Reed es conocido por poner voz a qué personaje?;Fred Picapiedra;Bugs Bunny;Fangface;G.I. Joe
Medio;Entretenimiento: Música;¿Qué capital europea da nombre a una canción de Ultravox de 1981?;Viena;Berlín;París;Bruselas
Medio;Historia;¿Cuál de estos países fue cartografiado en 1500 por las exploraciones marítimas portuguesas?;Brasil;India;Mozambique;Madagascar
Medio;Conocimientos generales;¿Cuál es el signo zodiacal de alguien nacido en San Valentín?;Acuario;Piscis;Capricornio;Escorpio
Medio;Entretenimiento: Videojuegos;"¿En qué juego de ""Call of Duty"" se introducen los ""Apothicons"" en el modo Zombies?";Call Of Duty: Black Ops III;Call Of Duty: Operaciones Encubiertas;Call Of Duty: Un mundo en guerra;Call Of Duty: Black Ops II
Medio;Ciencia: Matemáticas;¿Qué es el número romano para 500?;D;L;C;X
Medio;Entretenimiento: Videojuegos;¿Cuál es el protagonista de Bioshock Infinite?;Booker DeWitt;Zachary Comstock;Arthas Menethil;Herbie Hancock
Medio;Entretenimiento: Música;"La canción ""Caramelldansen"" suele confundirse con una canción japonesa, ¿en qué idioma se canta realmente?";Sueco;Húngaro;Finés;Chino
Medio;Entretenimiento: Cine;Bela Lugosi fue un actor húngaro-estadounidense conocido principalmente por su papel protagonista en qué película de terror de 1931?;Conde Drácula;Dr. Frankenstein;Hombre lobo;La Criatura de la Laguna Negra
Medio;Geografía;¿Cuál es el río más largo de Europa?;Volga;Danubio;Rin;Thames
Medio;Entretenimiento: Música;"¿Cuántas copias han vendido el álbum de Metallica ""Metallica"" (también conocido como The Black Album) en todo el mundo (en millones de copias)?";20,5;19.5;22.5;25.5
Medio;Entretenimiento: Música;¿Qué canción grabada previamente por Elvis Presley fue versionada por UB40 con un ritmo reggae?;No puedo evitar enamorarme;Roca de la Cárcel;En el gueto;Corazón de Madera
Medio;Entretenimiento: Libros;"¿Cómo se llama el dragón de Eragon en ""Eragon""?";Saphira;Glaedr;Thorn;Arya
Medio;Entretenimiento: Cine;En Mulán (1998), ¿quién es el líder de los hunos?;Shan Yu;Chien-Po;Li Shang;Fa Zhou
Medio;Entretenimiento: Cine;"¿Cuál es la frase correcta para el dicho latino ""Romanes Eunt Domus"" en La vida de Brian de Monty Python?";Romani Ite Domum;Los romanos vuelven a casa;Roxani Ite Domum;Tomate Ite Domum
Medio;Entretenimiento: Cine;"¿Cuánto dinero recaudó la película de Marvel de 2019 ""Vengadores: Endgame"" para su fin de semana de estreno mundial, que fue un récord?";1.200 millones de dólares;640 millones de USD;456 millones de USD;392 millones de USD
Medio;Entretenimiento: Anime y Manga japonés;"¿En qué fecha se emitió el anime original ""Fruits Basket"" en Japón?";5 de julio de 2001;1 de noviembre;2006;27 de diciembre
Medio;Historia;¿Qué país regaló la Estatua de la Libertad a los Estados Unidos de América?;Francia;España;Inglaterra;Alemania
Medio;Conocimientos generales;¿Qué es un Burgeee?;Una bandera;Una cuerda;Una ventana;Un tipo de alimento
Medio;Deportes;¿En qué país se celebraron los Juegos Olímpicos de Invierno de 2014 en la ciudad de Sochi?;Rusia;Corea del Sur;Noruega;Canadá
Medio;Ciencia y Naturaleza;"Un organismo descrito como ""heliotrópico"" tiende a moverse hacia cuál de estas cosas?";Luz;Agua;Árboles;Polen
Medio;Entretenimiento: Videojuegos;En Call of Duty: United Offensive, ¿qué dos soldados comparten el nombre de un personaje de videojuego?;Gordon & Freeman;Sam & Fisher;Nathan y Drake;Excavar y excavar
Medio;Entretenimiento: Televisión;"""The A Team"" se emitió por primera vez en Estados Unidos y en qué año en el Reino Unido?";1983;1981;1985;1987
Medio;Entretenimiento: Videojuegos;En la trilogía de Mass Effect, ¿quién es el protagonista principal?;Shepard;Mordin;Garrus;Thane
Medio;Entretenimiento: Anime y Manga japonés;En Haikyuu!, ¿quién no es miembro de Karasuno VBC?;Shigeru Yahaba;Tadashi Yamaguchi;Hisashi Kinoshita;Kazuhito Narita
Medio;Mitología;¿Quién era el dios romano del fuego?;Vulcano;Apollo;Júpiter;Mercurio
Medio;Mitología;"En la mitología nórdica, ¿cuál es el nombre del símbolo comúnmente conocido como el ""Árbol de la Vida""?";Yggdrasil;Ymir;Árbol de la Tierra;Las raíces de Odín
Medio;Ciencia y Naturaleza;¿Cuál es el símbolo químico del plomo?;Pb;Ld;Le;PM
Medio;Conocimientos generales;¿La astrofobia es el miedo irracional a qué?;Trueno;Lluvia;Viento;Nieve
Medio;Geografía;¿Cuántos condados hay en la República de Irlanda?;26;32;28;30
Medio;Entretenimiento: Videojuegos;En Overwatch, ¿cuál es el nombre completo de Lúcio?;Lúcio Correia Dos Santos;Lúcio Luiz Lós Guilherme;Lúcio João Lucas;Lúcio Chupar Prima
Medio;Historia;¿Quién era Hannibal?;General cartaginés;Asesino en serie británico;Explorador francés;Filósofo griego
Medio;Conocimientos generales;¿Qué nación produce aproximadamente el 40% de la versión original del mundo?;Madagascar;Indonesia;China;México
Medio;Entretenimiento: Juegos de mesa;¿Qué pasa cuando sacas 3 dobles seguidos en Monopoly?;Ve a la cárcel;Cobra 200 dólares;Paga 200 dólares;Cambio a aparcamiento gratuito
Medio;Historia;¿Quién fue el primer canciller de una Alemania unificada en 1871?;Otto von Bismarck;Kaiser Guillermo;Federico II;Robert Koch
Medio;Entretenimiento: Videojuegos;En Touhou 12: Objeto Fantástico Indefinido, ¿cuál de estos no era un personaje jugable?;Izayoi Sakuya;Hakurei Reimu;Kirisame Marisa;Kochiya Sanae
Medio;Entretenimiento: Videojuegos;En Terraria, ¿cuál de los siguientes objetos NO suelta el mini-jefe Martian Saucer?;Unidad de Contención de Perforación;Gancho antigravedad;Influx Waver;Llave cósmica del coche
Medio;Entretenimiento: Cine;"Esta película contiene la frase: ""¡Me encanta el olor del napalm por la mañana!""";Apocalipsis Ahora;Pelotón;El cazador de ciervos;Full Metal Jacket
Medio;Ciencia y Naturaleza;¿Qué elemento químico tiene el punto de ebullición más bajo?;Helio;Hidrógeno;Neón;Nitrógeno
Medio;Mitología;"¿Qué dios o diosa griega lanzó una manzana dorada con las palabras ""para la más bella"" en medio de la fiesta de los dioses?";Eris;Hades;Ares;Artemisa
Medio;Historia;¿En qué año Kentucky se convirtió en el decimoquinto estado en unirse a la unión?;1792;1782;1798;1788
Medio;Entretenimiento: Cine;Ed Koch, el alcalde de Nueva York en 1984, se interpretó a sí mismo en qué película de los Muppets?;Los Muppets se llevan Manhattan;El Gran Golpe de los Teleñecos;El Cuento de Navidad Muppet;La película de los Teleñecos
Medio;Historia;¿Quién fue el primer emperador de Roma?;Augusto;Julio César;Pompeyo Magno;Claudio
Medio;Animales;¿Cuál de estas especies no está extinta?;Dragón de Komodo;León marino japonés;Tigre de Tasmania;Gacela saudí
Medio;Entretenimiento: Musicales y teatros;¿Cuál fue la última ópera de George Bizet?;Carmen;Don Rodrigue;Grisélidis;Les pêcheurs de perles
Medio;Arte;¿De qué nacionalidad era el pintor surrealista Salvador Dalí?;Español;Italiano;Francés;Portugués
Medio;Entretenimiento: Videojuegos;¿Qué empresa desarrolló el MMO Spiral Knights (2011)?;Diseño de los Tres Anillos;Sega;Artes Electrónicas;Doble Multa
Medio;Entretenimiento: Dibujos animados y animaciones;¿Qué serie de Cartoon Network emitió su primer episodio el 4 de noviembre de 2013?;Steven Universe;Programa regular;Hora de Aventura;El asombroso mundo de Gumball
Medio;Entretenimiento: Videojuegos;¿En qué versión de Half-Life de qué país los Marines de la HECU son reemplazados por robots?;Alemania;Japón;China;Francia
Medio;Política;¿En qué año se convirtió Gerald Ford en presidente?;1974;1977;1973;1969
Medio;Entretenimiento: Videojuegos;¿Qué ciudad acogió el CS:GO Dreamhack Open 2015?;Cluj-Napoca;Colonia;Atlanta;Londres
Medio;Deportes;¿Qué país acoge la Copa Mundial de la FIFA 2022?;Qatar;Uganda;Vietnam;Bolivia
Medio;Geografía;¿Cuál de estos países no es un Estado miembro de las Naciones Unidas?;Niue;Tuvalu;Sudán del Sur;Montenegro
Medio;Deportes;¿Qué fabricante de coches ganó las 24 Horas de Le Mans 2016?;Porsche;Toyota;Audi;Ferrari
Medio;Entretenimiento: Cine;En la franquicia Mad Max, ¿qué tipo de coche conduce Max el Pursuit Special?;Ford Falcon;Holden Monaro;Chrysler Valiant Charger;Pontiac Firebird
Medio;Entretenimiento: Televisión;"¿De qué serie es el personaje ""James Doakes""?";Dexter;El Temerario de Marvel;Imperio del Paseo Marítimo;Los muertos vivientes
Medio;Entretenimiento: Música;"La canción de 2010 ""Eenie Meenie"" fue una colaboración entre qué dos artistas populares?";Sean Kingston y Justin Bieber;Eminem y Rihanna;Usher y Pitbull;Lady Gaga y Beyoncé
Medio;Ciencia y Naturaleza;¿Cuántos años tiene la Tierra?;4.500 millones de años;3.500 millones de años;2.500 millones de años;5.500 millones de años
Medio;Historia;Durante las invasiones mongolas de Japón, ¿qué eran las naves mongolas que más se paraban a las naves?;Tifones;Tornados;Depresión económica;Samurái
Medio;Conocimientos generales;"¿La web ""Shut Up & Sit Down"" reseña qué tipo de medios de comunicación?";Juegos de mesa;Programas de televisión;Videojuegos;Películas
Medio;Entretenimiento: Videojuegos;"¿Qué ""Racha de muertes"" de CoD solo aparece en Call of Duty: Modern Warfare 2?";Imitador;Martrydom;Última Resistencia;Venganza
Medio;Entretenimiento: Videojuegos;"En la serie ""S.T.A.L.K.E.R."", ¿CUÁLES DE ESTOS OBJETOS NO PUEDEN USARSE PARA REDUCIR LA RADIACIÓN ACUMULADA DEL JUGADOR?";Radioprotector;Anti-radiación;Botiquín;Vodka
Medio;Entretenimiento: Videojuegos;"En ""Call Of Duty: Zombies"", completar el huevo de pascua principal de qué mapa te recompensará con el logro ""Alto Mantenimiento""?";Die Rise;La Turba de los Muertos;Orígenes;Ascensión
Medio;Entretenimiento: Anime y Manga japonés;En el anime Assassination Classroom, ¿cuál es la clase que imparte Korosensei?;Clase 3-E;Clase 3-A;Clase 3-B;Clase 3-D
Medio;Entretenimiento: Cine;Después de India, ¿qué país produce la segunda mayor cantidad de películas al año?;Nigeria;Estados Unidos;China;Francia
Medio;Deportes;¿Edson Arantes do Nascimento es el nombre completo de qué futbolista legendario?;Pelé;Romário;Zico;Ronaldinho
Medio;Ciencia: Informática;¿Cómo se llama la tetera, que a menudo se ve en muchas aplicaciones de modelado 3D?;Tetera de Utah;Tetera Pixar;Tetera 3D;Tetera de Tennessee
Medio;Historia;¿Cuál fue el nombre en clave de la invasión alemana de la Unión Soviética en la Segunda Guerra Mundial?;Operación Barbarroja;Operación Kaiserschlact;Operación Impensable;Operación Molotov
Medio;Entretenimiento: Televisión;¿Cuál es el nombre de los principales antagonistas en Battlestar Galactica?;Los Cylons;El Colectivo;La Federación;Los Rebeldes
Medio;Entretenimiento: Videojuegos;De los siguientes juegos de disparos espaciales, ¿cuál salió primero?;Invasores del espacio;Galaxian;Galaga;Sinistar
Medio;Entretenimiento: Videojuegos;"En ""Call Of Duty: Zombies"", completar el huevo de pascua de qué mapa te recompensará con el logro ""Viaje en el tiempo lo dirá""?";Shangri-La;Ascensión;Luna;Die Rise
Medio;Historia;¿Dónde fue asesinado el explorador portugués Fernando de Magallanes en 1521?;Las Filipinas;Islas Canarias;Guam;Argentina
Medio;Deportes;¿Quién ganó la Copa Stanley en 2011?;Boston Bruins;Montreal Canadiens;New York Rangers;Toronto Maple Leafs
Medio;Historia;¿Qué presidente de EE. UU. estaba en el cargo cuando comenzó la Guerra del Golfo?;George H. W. Bush;Richard Nixon;George W. Bush;Ronald Regan
Medio;Entretenimiento: Televisión;¿Quién fue el actor de voz original de Shaggy Rogers en Scooby-Doo?;Casey Kasem;Dante Basco;Billy West;Frank Welker
Medio;Ciencia y Naturaleza;¿Cuántos planetas enanos oficialmente reconocidos en el sistema solar llevan nombres de deidades polinesias?;2;0;1;5
Medio;Entretenimiento: Libros;"¿La novela de George Orwell ""La granja de los animales"" se inspiró en qué acontecimiento histórico?";El auge del comunismo y las políticas de Stalin.;El auge del Japón imperial y el control del Pacífico.;El auge del fascismo y las influencias de Hitler.;El New Deal de Franklin D. Roosevelt y sus efectos en la Gran Depresión.
Medio;Historia;En la Guerra del Pacífico (1879 - 1883), Bolivia perdió el acceso al océano Pacífico tras ser derrotada por ¿qué país sudamericano?;Chile;Perú;Brasil;Argentina
Medio;Ciencia y Naturaleza;¿Qué parte del cuerpo produce insulina?;Páncreas;Riñón;Hígado;Estómago
Medio;Entretenimiento: Videojuegos;¿Qué nivel tienes que tener para obtener una medalla de servicio en CS:GO?;40;50;30;20
Medio;Entretenimiento: Videojuegos;¿En qué año se lanzó el primer juego de Monster Hunter?;2004;2006;2005;2002
Medio;Vehículos;"¿En qué país se ensambla el superdeportivo Hussarya, fabricado por el fabricante de automóviles ""Arrinera""?";Polonia;China;Suecia;Italia
Medio;Conocimientos generales;¿Cómo se llamaba a los dictadores militares japoneses que gobernaron el país durante los siglos XII y XIX?;Shogun;Ninja;Samurái;Shinobi
Medio;Entretenimiento: Música;"¿Quién escribió la composición musical ""Rhapsody In Blue""?";George Gershwin;Irving Berlín;Duque Ellington;Johnny Mandel
Medio;Historia;¿Cuándo terminó la construcción del Canal de Suez?;1869;1859;1860;1850
Medio;Entretenimiento: Videojuegos;"En ""Halo 2"", ¿cómo se llama el monitor de la Instalación 05?";2401 Tangente Penitente;343 Chispa Culpable;031 Testigo Exuberante;252 Biodis Expolsion
Medio;Entretenimiento: Música;"¿Qué banda lanzó el álbum ""Sonic Highways"" en 2014?";Foo Fighters;Coldplay;Nickelback;Los labios llameantes
Medio;Entretenimiento: Música;¿Qué canción de Tina Turner es el tema de Mad Max Beyond Thunderdome?;No necesitamos otro héroe;Quedémonos juntos;¿Qué tiene que ver el amor con esto;No quiero perderte
Medio;Entretenimiento: Videojuegos;¿Qué mob nevado se añadió en Minecraft 1.10?;Osos polares;Esquimales;Pingüinos;TNT andante
