Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Fácil;Entretenimiento: Anime y Manga japonés;"¿Qué estudio de animación produjo ""Gurren Lagann""?";Gainax;Kyoto Animation;Pierrot;Imágenes A-1
Fácil;Conocimientos generales;¿La primera aparición de Waluigi fue en qué juego?;Mario Tennis 64 (N64);Wario Land: Super Mario Land 3;Mario Party (N64);Super Smash Bros. Ultimate
Fácil;Entretenimiento: Música;"¿En qué año se lanzó el álbum ""Year of the Snitch"" de Death Grips?";2018;2013;2017;2011
Fácil;Entretenimiento: Cómics;"¿Quién es el creador de la serie de cómics ""The Walking Dead""?";Robert Kirkman;Stan Lee;Malcolm Wheeler-Nicholson;Robert Crumb
Fácil;Entretenimiento: Televisión;¿Cuál de estas series de Disney se clasifica como anime?;¡Stitch!;Cory en la Cámara;La Nueva Escuela del Emperador;Hannah Montana
Fácil;Conocimientos generales;¿Cómo llaman los marineros al lado derecho de un barco?;Estribor;Puerto;Popa;Arco
Fácil;Entretenimiento: Televisión;"¿Cuál es el nombre del personaje principal de la serie de televisión ""The Flash""?";Barry Allen;Oliver Queen;Bart Allen;Bruce Wayne
Fácil;Conocimientos generales;¿Qué idioma es el más hablado en Suiza?;Alemán;Francés;Italiano;Suizo
Fácil;Deportes;¿Cuál es el tipo de lanzamiento más común que lanzan los lanzadores en el béisbol?;Recta;Slowball;Screwball;Palmball
Fácil;Animales;¿Cuál es el sustantivo colectivo para un grupo de cuervos?;Asesinato;Manada;Gaggle;Manada
Fácil;Entretenimiento: Dibujos animados y animaciones;En Los Simpson, ¿en qué guerra sirvió Seymour Skinner en el ejército de EE. UU. como Boinas Verdes?;Guerra de Vietnam;Segunda Guerra Mundial;Primera Guerra Mundial;Guerra Fría
Fácil;Conocimientos generales;¿Cuál era el apodo que se le dio al Hughes H-4 Hercules, un hidroavión pesado que logró volar en 1947?;Ganso de abeto;El Arca de Noé;Fat Man;Caballo de Troya
Fácil;Entretenimiento: Videojuegos;"""Minecraft"" salió de la beta en 2011 durante una convención celebrada en qué ciudad?";Las Vegas;París;Bellevue;Londres
Fácil;Entretenimiento: Videojuegos;¿Cuál de los siguientes tipos de Pokémon estaba presente en los juegos originales, Rojo y Azul?;Hielo;Acero;Oscuro;Hada
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Cómo se llama la ciudad en la que se encuentran Los Picapiedra?;Roca madre;Stoneville;Rockhampton;Ciudad de Boulder
Fácil;Entretenimiento: Videojuegos;En Minecraft original, ¿cuál de los siguientes no puede convertirse en un bloque?;Carbón vegetal;Carbón;Trigo;Cuerda
Fácil;Entretenimiento: Cine;"Esta película contiene la frase: ""Houston, tenemos un problema.""";Apollo 13;Lo Correcto;Capricornio Uno;Abandonados
Fácil;Entretenimiento: Cine;¿Quién interpreta al personaje de Po en las películas de Kung Fu Panda?;Jack Black;Mirana Jonnes;McConahey Ramses;Jim Petersson
Fácil;Entretenimiento: Videojuegos;"¿Quién creó el videojuego ""Minecraft"" de 2011?";Markus Persson;Jens Bergensten;Daniel Rosenfeld;Carl Manneh
Fácil;Entretenimiento: Música;"¿Qué personaje de Disney canta la canción ""Un sueño es un deseo que hace tu corazón""?";Cenicienta;Belle;Blancanieves;Pocahontas
Fácil;Historia;¿Quién cabalgó a caballo para advertir a los Minutemen de que los británicos venían durante la Guerra de Independencia de Estados Unidos?;Paul Revere;Thomas Paine;Henry Longfellow;Nathan Hale
Fácil;Entretenimiento: Videojuegos;En la serie PAYDAY, ¿quién traicionó a la banda de PAYDAY que provocó el arresto de Hoxton?;Héctor;Vlad;El dentista;El elefante
Fácil;Entretenimiento: Videojuegos;¿Qué popular franquicia de Disparos en Primera Persona (FPS) tiene un juego de Estrategia en Tiempo Real (RTS) desarrollado basado en su universo?;Halo;Campo de batalla;Call of Duty;Tierras fronterizas
Fácil;Deportes;¿Qué país acogió la Copa Mundial de la FIFA 2022?;Qatar;EE. UU.;Japón;Suiza
Fácil;Entretenimiento: Videojuegos;Pokémon Go es un juego de realidad aumentada basada en localizaciones desarrollado y publicado por qué compañía?;Niantic;Rovio;Zynga;Supercélula
Fácil;Historia;¿El Imperio Otomano se disolvió tras su derrota en qué guerra?;Primera Guerra Mundial;Guerra de Crimea;Revolución Serbia;Segunda Guerra de los Balcanes
Fácil;Política;¿Qué candidato ganó las elecciones presidenciales de Estados Unidos de 2012?;Barack Obama;Mitt Romney;Bob Hope;Ross Perot
Fácil;Entretenimiento: Anime y Manga japonés;¿Quién fue actor de voz en el doblaje al inglés de EL CASTILLO AMBULANTE (2004)?;Christian Bale;Matt Damon;Joseph Gordon-Levitt;Willem Dafoe
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Quién fue el villano de ''El Rey León''?;Scar;Fred;Jafar;Vada
Fácil;Entretenimiento: Videojuegos;En la serie original de Mega Man, ¿quién es el archienemigo de Mega Man?;Dr. Wily;Dr. Light;Dr. Bad;Señor Z
Fácil;Mitología;¿Quién fue el único dios de Grecia que no tuvo un cambio de nombre en Roma?;Apollo;Deméter;Zeus;Atenea
Fácil;Entretenimiento: Videojuegos;¿Qué Game Boy de la serie de consolas portátiles de videojuegos Game Boy fue lanzada primero?;Game Boy Color;Game Boy Advance;Game Boy Micro;Game Boy Advance SP
Fácil;Celebridades;Aubrey Graham es más conocido como;Drake;Travis Scott;Lil Wayne;2 Chainz
Fácil;Conocimientos generales;¿En qué año dejó Canadá de producir el céntimo?;2012;2013;2011;2010
Fácil;Entretenimiento: Videojuegos;"¿Cuál es el nombre del protagonista principal en ""Xenoblade Chronicles""?";Shulk;Reyn;Fiora;Dunban
Fácil;Historia;¿En qué año terminó la Gran Guerra del Norte, entre Rusia y Suecia?;1721;1726;1727;1724
Fácil;Celebridades;¿Qué celebridad anunció su presidencia en 2015?;Kanye West;Donald Trump;Leonardo DiCaprio;Miley Cyrus
Fácil;Entretenimiento: Videojuegos;¿Qué Final Fantasy estaba formado únicamente por miembros femeninos del grupo?;Final Fantasy X-2;Final Fantasy IX;Final Fantasy V;Final Fantasy XIII-2
Fácil;Conocimientos generales;¿Cuál de estas no es un diseño típico de espada europea?;Cimitarra;Falchion;Ulfberht;Flamberge
Fácil;Historia;¿Una colección de himnos y versos sánscritos conocidos como los Vedas son textos sagrados en qué religión?;Hinduismo;Judaísmo;Islam;Budismo
Fácil;Arte;¿Qué cuadro de Van Gogh representa la vista desde su asilo en Saint-Rémy-de-Provence, en el sur de Francia?;La noche estrellada;Campos de trigo con cuervos;El sembrador con el sol poniente;La iglesia de Auvers
Fácil;Entretenimiento: Videojuegos;"En la franquicia de videojuegos ""Halo"", ¿cómo se llama la principal facción opuesta de la UNSC?";El Pacto;El ajuste de cuentas;Los Pueblos;Los Carniceros
Fácil;Entretenimiento: Videojuegos;En la historia de la serie PAYDAY, ¿qué criminal fue arrestado y luego rescatado por la banda PAYDAY?;Hoxton;Dallas;Lobo;Cadenas
Fácil;Conocimientos generales;¿Cómo se llamaba el equipo de lucha libre profesional de la WWF formado por los luchadores Ax y Smash?;Demolición;El Dream Team;Los Bushwhackers;Los Bulldogs Británicos
Fácil;Entretenimiento: Libros;George Orwell escribió este libro, que a menudo se considera una declaración sobre la supervisión gubernamental.;1984;El viejo y el mar;El guardián y el centeno;Matar a un ruiseñor
Fácil;Entretenimiento: Libros;¿Cuál fue la primera entrada escrita para el proyecto de escritura colaborativa de la Fundación SCP?;SCP-173;SCP-001;SCP-999;SCP-1459
Fácil;Ciencia: Matemáticas;¿Cuál es el menor número de caras que puede tener un polígono?;3;1;2;7
Fácil;Entretenimiento: Cine;"¿Quién dirigió ""E.T. el Extraterrestre"" (1982)?";Steven Spielberg;Stanley Kubrick;James Cameron;Tim Burton
Fácil;Animales;¿Cuántas patas tienen las mariposas?;6;2;4;0
Fácil;Historia;¿Quiénes estuvieron entre los fallecidos en la tragedia del accidente aéreo de Smolensk, Rusia, en 2010?;El presidente polaco;El Papa Juan Pablo II;Bang-Ding Ow;Albert Putin
Fácil;Conocimientos generales;¿Qué juguete más vendido de 1983 causó histeria, provocando disturbios en las tiendas?;Los Niños del Campo de Repollo;Transformadores;Osos Cariñosos;Cubo de Rubik
Fácil;Entretenimiento: Cómics;¿Cuándo se fundó Marvel Comics?;1939;1932;1951;1936
Fácil;Entretenimiento: Cine;"En la película ""V de Vendetta"", ¿cuál es la fecha en la que el vigilante enmascarado ""V"" insta a la gente a recordar?";5 de noviembre;6 de noviembre;4 de noviembre;5 de septiembre
Fácil;Entretenimiento: Cine;¿A qué villano de Batman se le conoce Mark Hamill por haber puesto la voz?;El Joker;Dos Caras;Bane;Silencio
Fácil;Entretenimiento: Música;"¿Qué banda grabó el álbum ""Parallel Lines""?";Rubia;Paramore;Coldplay;La Policía
Fácil;Conocimientos generales;¿Quién es el autor de Jurassic Park?;Michael Crichton;Peter Benchley;Chuck Paluhniuk;Irvine Welsh
Fácil;Entretenimiento: Videojuegos;"¿En ""Fallout 4"" ¿qué facción no está presente en el juego?";El Enclave;Los Minutemen;La Hermandad del Acero;El Instituto
Fácil;Ciencia: Informática;Según el Sistema Internacional de Unidades, ¿cuántos bytes hay en un kilobyte de RAM?;1000;512;1024;500
Fácil;Entretenimiento: Videojuegos;¿Qué significa la D en la cruceta, que se encuentra en la mayoría de los mandos de videojuegos?;Direccional;Dinámica;Conexión telefónica;Diseño
Fácil;Conocimientos generales;¿Qué se expone en el museo Madame Tussaud en Londres?;Esculturas de cera;Ropa de diseñador;Carretes de película inéditos;Coches vintage
Fácil;Ciencia y Naturaleza;¿Cuál es el planeta más grande del Sistema Solar?;Júpiter;Saturno;Tierra;Marte
Fácil;Entretenimiento: Música;Según una canción de Belinda Carlisle, ¿El cielo es un lugar en qué?;Tierra;Venus;Marte;Urano
Fácil;Entretenimiento: Videojuegos;"En el videojuego ""Postal 2"", ¿cómo se llama el perro de Postal Dude?";Campeón;Snoopy;Krotchy;Duque
Fácil;Entretenimiento: Videojuegos;¿Cuál de estos NO es una franquicia de juegos de Humongous Entertainment?;Comandante Keen;Pajama Sam;Putt-Putt;Freddi Fish
Fácil;Entretenimiento: Videojuegos;¿Qué empresa desarrolló la línea de consolas de videojuegos Xbox?;Microsoft;Sony;Toshiba;IBM
Fácil;Entretenimiento: Videojuegos;En World of Warcraft, ¿cómo se llamaba el hechizo que causó una plaga que mató a millones de jugadores en 2005?;Sangre Corrupta;Peste necrótica;Infestación Libre;Infección mutada
Fácil;Entretenimiento: Videojuegos;El protagonista del exitoso juego, Half-Life 2, se llama:;Gordon Freeman;Alyx Vance;Isaac Kleiner;Wallace Breen
Fácil;Entretenimiento: Videojuegos;En el juego Nuclear Throne, ¿qué personaje empieza con menos puntos de vida?;Fusión;Cristal;Rebelde;Yung Venuz (Y.V.)
Fácil;Conocimientos generales;¿Qué significa la F en el FBI?;Federal;Extranjero;Formal;Primera
Fácil;Animales;¿Qué raza de perro se asocia tradicionalmente con los bomberos?;Dálmatas;Pastor alemán;Gran Danés;Mastín
Fácil;Historia;¿En qué año terminó la Segunda Guerra Mundial?;1945;1943;1947;1950
Fácil;Geografía;¿Cuál de estos lugares es una ubicación en Cornualles?;Barcelona;Madrid;Alicante;Lisboa
Fácil;Entretenimiento: Cine;"¿Quién es el principal antagonista de la película de Christopher Nolan de 2012, ""El caballero oscuro renacer""?";Bane;El Joker;CIA;El Acertijo
Fácil;Mitología;¿Qué dios griego y romano era conocido como el dios de la música, la verdad y la profecía, la sanación, el sol y la luz, la plaga, la poesía y más?;Apollo;Afrodita;Artemisa;Atenea
Fácil;Entretenimiento: Videojuegos;En el juego Warframe, ¿cómo se llama el robot bípedo de la facción Corpus?;MOA;Corpus Tech;Tripulante;Corpus Walker
Fácil;Entretenimiento: Videojuegos;"En el videojuego Overwatch, ¿qué personaje jugable es famoso por decir ""Es mediodía""?";McCree;Hanzo;Pharah;Soldado: 76
Fácil;Deportes;¿Cuál fue el año de la fundación del Bari Italian Football Club?;1908;1945;2014;1895
Fácil;Arte;¿Cuál es un elemento fundamental del estilo gótico de la arquitectura?;Arco apuntado;Techos artesonados;Fachadas rematadas por un frontón;Frescos interiores
Fácil;Entretenimiento: Música;¿Cuál de estos NO se considera un instrumento de viento madera?;Trombón;Oboe;Clarinete;Fagot
Fácil;Conocimientos generales;¿Cuál es el símbolo del zodiaco para Géminis?;Gemelos;Peces;Escalas;Doncella
Fácil;Entretenimiento: Música;"¿Qué grupo de rap lanzó el álbum ""Straight Outta Compton""?";N.W.A;Wu-Tang Clan;Run-D.M.C.;Chicos Bestias
Fácil;Historia;¿En qué país actual es la región conocida como Frigia en la antigüedad?;Turquía;Siria;Grecia;Egipto
Fácil;Conocimientos generales;En un calendario gregoriano estándar, ¿cuántos meses empiezan con la letra 'J'?;Tres;Cuatro;Cinco;Dos
Fácil;Entretenimiento: Videojuegos;Half-Life de Valve utiliza el motor de juego GoldSrc, que es una versión muy modificada de qué motor.;Motor Quake;Motor del Destino;Motor id;Motor Fuente
Fácil;Entretenimiento: Videojuegos;¿Quién es el personaje principal en Metal Gear Rising: Revengeance?;Raiden;Serpiente Sólida;Otacon;Revólver Ocelote
Fácil;Entretenimiento: Videojuegos;¿Cuál de estas siguientes armas o equipos existe en Counter Strike pero no en Counter Strike: Source?;Escudo táctico;Cóctel molotov;MP5 Navy;TMP
Fácil;Historia;¿El abolicionista John Brown asaltó el arsenal en qué Virginia Town?;Harper's Ferry;Richmond;Harrisonburg;Martinsburg
Fácil;Entretenimiento: Videojuegos;¿En qué año se estrenó League of Legends?;2009;2010;2003;2001
Fácil;Entretenimiento: Cine;"Para la película ""Los cazadores del arca perdida"", ¿de qué estaba enfermo Harrison Ford durante el rodaje de la persecución de El Cairo?";Disentería;Anemia;Estreñimiento;Reflujo ácido
Fácil;Entretenimiento: Música;"¿Qué canción de ""Random Access Memories"" de Daft Punk cuenta con Pharrell Williams?";Ten suerte;Lo Estoy Haciendo Bien;Enamoramiento instantáneo;El juego del amor
Fácil;Entretenimiento: Videojuegos;¿Cuál de los siguientes no es una facción en Tom Clancy's The Division?;CDC;Limpiadores;Batallón de Último Hombre;Rikers
Fácil;Entretenimiento: Videojuegos;¿Cuál de los siguientes era un mapa que estaba en Team Fortress 2 en su lanzamiento?;Grava;Hoodoo;Fiebre del oro;Hacia arriba
Fácil;Ciencia: Informática;¿Cuántos kilobytes hay en un gigabyte (en decimales)?;1000000;1024;1000;1048576
Fácil;Ciencia y Naturaleza;¿Cuál es el símbolo elemental de Mercurio?;Hg;Yo;MC;¡Madre
Fácil;Conocimientos generales;"¿El tipo ""hada"" debutó en qué generación de los juegos de la serie central de Pokémon?";6º;2º;7º;4º
Fácil;Entretenimiento: Música;¿Con cuál de estos artistas ha colaborado Lil A?;Lil Fortnite;Lil Pump;Banda Boonk;6ix9ine
Fácil;Geografía;¿Cuál es el apodo del estado estadounidense Delaware?;El Primer Estado;El quincuagésimo estado;El Segundo Estado;El Decimosexto Estado
Fácil;Historia;¿El rey Enrique VIII fue el segundo monarca de qué casa real europea?;Tudor;York;Estuardo;Lancaster
Fácil;Conocimientos generales;La tripofobia es el miedo a;Grupos de agujeros;Nadar en aguas profundas;Oratoria;comiendo demasiado
Fácil;Entretenimiento: Libros;"¿Quién escribió ""Harry Potter""?";J.K. Rowling;J.R.R. Tolkien;Terry Pratchett;Daniel Radcliffe
Fácil;Entretenimiento: Anime y Manga japonés;En el anime Black Butler, ¿quién está prometido para casarse con Ciel Phantomhive?;Elizabeth Midford;Rachel Phantomhive;Alexis Leon Midford;Angelina Dalles
Fácil;Entretenimiento: Videojuegos;"¿Cuál fue el primer juego de la serie ""Battlefield""?";Campo de batalla 1942;Vietnam en el campo de batalla;Battlefield 2;Campo de Batalla 1
Fácil;Entretenimiento: Música;"¿Qué balada estadounidense de los años 70 se refirió al accidente aéreo de 1959 como ""el día en que murió la música""?";Pastel Americano;Lluvia de Kentucky;Siempre te amaré;Suicidio en el rock 'n' roll
Fácil;Conocimientos generales;De los meses siguientes, ¿cuál tiene más días?;Diciembre;Abril;Septiembre;Noviembre
Fácil;Historia;¿Quién lideró la Revolución Comunista de Rusia?;Vladimir Lenin;Joseph Stalin;Vladimir Putin;Mijaíl Gorbachov
Fácil;Entretenimiento: Videojuegos;¿En World of Warcraft el color predeterminado de la interfaz que significa Druida es cuál?;Naranja;Brown;Verde;Azul
Fácil;Entretenimiento: Cómics;¿El protagonista principal de seis años en Calvino y Hobbes lleva el nombre de qué teólogo?;Juan Calvino;Calvin Klein;Calvin Coolidge;Phillip Calvin McGraw
Fácil;Conocimientos generales;¿Qué elemento tiene el símbolo químico Kr?;Krypton;Queresina;Cinético;Curio
Fácil;Animales;¿Cuál es el nombre científico para los humanos actuales?;Homo Sapiens;Homo Ergaster;Homo Erectus;Homo Neanderthalensis
Fácil;Ciencia: Informática;¿Cuál es el nombre en clave del sistema operativo móvil Android 7.0?;Turrón;Sándwich de helado;Gominola;Malvavisco
Fácil;Conocimientos generales;"Cuando uno está ""envidioso"", ¿se dice que de qué color tiene?";Verde;Rojo;Azul;Amarillo
Fácil;Entretenimiento: Videojuegos;¿Quién en esta lista es uno de los cofundadores de Valve?;Gabe Newell;Robin Walker;Marc Laidlaw;Ray Ueno
Fácil;Entretenimiento: Videojuegos;Se dice que Gordon Freeman quemó y destruyó qué comida había en el microondas de la sala de descanso.;Cazuela;Sub Sandwich;Sopa de pollo;Pepperoni Pizza
Fácil;Deportes;¿Los Los Angeles Dodgers eran originarios de qué ciudad de EE.UU.?;Brooklyn;Las Vegas;Boston;Seattle
