numero;No.;Name;Nickname;Equipo;posicion;Rol;Posicion2;Character Role;Age Group;Enlace1;imagen;emlace2;nombre completo;Columna6;Columna1;Columna2;Columna8;Columna9;Columna10;Columna11;Columna12;Columna13
3138;Urchin;Inazuma Eleven GO: Light / Shadow;Male;Fire;MF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Mzc7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/d/k/dkcyx3w0cm8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Oz92igg%3D%3D;Chrissy Urchin;Me gusta mucho el punk rock. Pasa horas en tiendas cutres buscando CDs raros.;;;;;;;;
3139;Friese;Inazuma Eleven GO: Light / Shadow;Male;Wind;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Mzc3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/l/jl_teqj8psm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Nz92igg%3D%3D;Brane Friese;Un gran amante del helado suave. Puede comer montañas de eso y nunca se llena.;;;;;;;;
3140;Niht;Inazuma Eleven GO: Light / Shadow;Male;Forest;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzczP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/s/n/snompvfgefk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Mz92igg%3D%3D;Nitey Niht;Duerme 12 horas por noche, pero sus ojos siempre parecen caer en clase.;;;;;;;;
3141;Fawner;Inazuma Eleven GO: Light / Shadow;Male;Fire;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzcvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/s/qsjqhmxqbzk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Lz92igg%3D%3D;Toadie Fauna;Cree que el poder debe estar en manos de los fuertes y se somete a ellos con facilidad.;;;;;;;;
3142;Faste;Inazuma Eleven GO: Light / Shadow;Male;Forest;MF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzcrP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/h/e/he4xqzxqsqm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Kz92igg%3D%3D;Trey Faste;Tiene una verdadera necesidad de velocidad. Sueña con construir el coche de carreras más rápido del mundo.;;;;;;;;
3143;Spookie;Inazuma Eleven GO: Light / Shadow;Male;Wind;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzcnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/r/brbe5ueyzk8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Jz92igg%3D%3D;Spookie Otherside;Creyente en lo oculto, que achacará cualquier incidente a interferencia espiritual.;;;;;;;;
3144;RoDent;Inazuma Eleven GO: Light / Shadow;Male;Mountain;DF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzcjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/d/wdqlurii05u.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Iz92igg%3D%3D;Roland Dent;Le gustan mucho los quesos de todo tipo. A menudo seguidos de olores extraños.;;;;;;;;
3145;Eeya;Inazuma Eleven GO: Light / Shadow;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzcfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/p/epv9lchatg8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Hz92igg%3D%3D;Trev Eeya;Siempre sale con curiosidades sobre fútbol, pero a menudo se equivoca en los hechos.;;;;;;;;
3146;Cooken;Inazuma Eleven GO: Light / Shadow;Male;Mountain;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzcbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/1/b/1bkcijh6-1u.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzM3Gz92igg%3D%3D;Homer Cooken;Un chico sencillo que le gusta la comida sencilla y las albóndigas de arroz sobre todo.;;;;;;;;
3147;Leafy;Inazuma Eleven GO: Light / Shadow;Male;Forest;GK;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzM_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/p/bp_rsiozfz0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzPz92igg%3D%3D;Leafy Tryadd;El mayor de los trillizos. Un chico sincero—a merced de sus hermanos alborotadores.;;;;;;;;
3148;Bluster;Inazuma Eleven GO: Light / Shadow;Male;Wind;DF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzM7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/b/qbow_dojyqc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzOz92igg%3D%3D;Bluster Tryadd;El segundo de los trillizos. Un chico solitario cuyo comportamiento roza lo extraño.;;;;;;;;
3149;Toasty;Inazuma Eleven GO: Light / Shadow;Male;Fire;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzM3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/k/u/kutfsadbhks.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzNz92igg%3D%3D;Toasty Tryadd;El más joven de los trillizos y el más problemático, en casa y en el colegio.;;;;;;;;
3150;Itfamie;Inazuma Eleven GO: Light / Shadow;Male;Wind;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzMzP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/7/g/7gckb_77q5e.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzMz92igg%3D%3D;Watson Itfamie;Un chico astuto y calculador. No moverá un dedo si no le beneficia.;;;;;;;;
3151;Krabbie;Inazuma Eleven GO: Light / Shadow;Male;Fire;GK;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzMvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/5/n/5nb4vmpxv_e.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzLz92igg%3D%3D;Snapper Krabbie;Un niño de carácter fuerte y temperamental, que discute por triviales.;;;;;;;;
3152;Itchifoot;Inazuma Eleven GO: Light / Shadow;Male;Forest;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzMrP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/p/ipqzczptcms.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzKz92igg%3D%3D;Blakey Itchifoot;Sufre de pie de atleta crónico, pero odia su pomada maloliente.;;;;;;;;
3153;Edge;Inazuma Eleven GO: Light / Shadow;Male;Mountain;DF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzMnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/o/g/ogjsre6l3sc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzJz92igg%3D%3D;Foley Edge;Tiene una especial afición por desherbar. Mantiene los parterres bien ordenados.;;;;;;;;
3154;Geek;Inazuma Eleven GO: Light / Shadow;Male;Fire;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzMjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/i/zi4n87cfaf0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzIz92igg%3D%3D;Gee Kasoid;Desarrollando su propia red social. Su habitación está llena de camareros.;;;;;;;;
3155;Hippo;Inazuma Eleven GO: Light / Shadow;Male;Fire;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzMfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/i/tihvn2f99gc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzHz92igg%3D%3D;Hippolytus Horseriver;Respira con dificultad cuando está estresado, a veces enviando sus notas por los aires.;;;;;;;;
3156;O'Gold;Inazuma Eleven GO: Light / Shadow;Male;Mountain;FW;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MzMbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/k/ck20gj5hqt0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMzGz92igg%3D%3D;Hart O'Gold;La gente encuentra intimidante su voz áspera y su ceño fruncido, pero es un verdadero blandengue.;;;;;;;;
3157;Rater;Inazuma Eleven GO: Light / Shadow;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/0/g0gldmknrae.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvPz92igg%3D%3D;Oz Rater;Tiene una voz profunda y penetrante que corta fácilmente el bullicio del colegio.;;;;;;;;
3158;Badum;Inazuma Eleven GO: Light / Shadow;Female;Wind;GK;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/c/rcreuzs38zs.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvOz92igg%3D%3D;Tish Badum;Un maestro del tambor de conga. Su ritmo potente es bastante hipnotizante.;;;;;;;;
3159;Strikes;Inazuma Eleven GO: Light / Shadow;Female;Forest;MF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/z/xzyx9uz_jtc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvNz92igg%3D%3D;Stace Strikes;El as del equipo de sóftbol. Puede lanzar una bola caída devastadora.;;;;;;;;
3160;Zake;Inazuma Eleven GO: Light / Shadow;Female;Fire;DF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/b/abdqqr_fkg0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvMz92igg%3D%3D;Mo Zake;Gran aficionada a los puzles que ha creado su propio coloso de 3.000 piezas.;;;;;;;;
3161;Layte;Inazuma Eleven GO: Light / Shadow;Female;Wind;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/6/c6em-itphm0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvLz92igg%3D%3D;Eska Layte;Incómodo en ascensores y en escaleras mecánicas. Muy en forma porque siempre sube por las escaleras.;;;;;;;;
3162;Toughlove;Inazuma Eleven GO: Light / Shadow;Female;Mountain;GK;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/s/zs1tt3ltmvc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvKz92igg%3D%3D;Eartha Toughlove;Una chica formidable que puede ser un poco abrumadora para la gente que le gusta.;;;;;;;;
3163;Voris;Inazuma Eleven GO: Light / Shadow;Male;Mountain;DF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/9/t9wyaq-b51s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvJz92igg%3D%3D;Carny Voris;Ha probado todo tipo de carne que ha podido encontrar, pero nunca ha sufrido ningún efecto negativo.;;;;;;;;
3164;Armstrong;Inazuma Eleven GO: Light / Shadow;Male;Mountain;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/v/ivn5tvyhuge.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvIz92igg%3D%3D;Logan Armstrong;Un chico grande con una fuerza fenomenal. Recoge troncos como si fueran ramitas.;;;;;;;;
3165;Egg;Inazuma Eleven GO: Light / Shadow;Male;Wind;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/_/w_yhcybdz5s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvHz92igg%3D%3D;Boyle Egger;Los huevos son su comida favorita. Pagaría diez al día si su madre se lo permitiera.;;;;;;;;
3166;O'Cruise;Inazuma Eleven GO: Light / Shadow;Male;Wind;MF;Player;Exobeing;-;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87My8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/n/x/nxpaxn95eke.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMvGz92igg%3D%3D;Robin O'Cruise;Un superviviente del que se rumorea que vivió solo en una isla desierta durante un mes.;;;;;;;;
3167;Byrne;Inazuma Eleven GO: Light / Shadow;Male;Mountain;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Mys_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/_/j_ynrm0w_mk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrPz92igg%3D%3D;Eric Byrne;Practica cada noche una pequeña danza de fuego extraña que se inventó en su jardín.;;;;;;;;
3168;Moss;Inazuma Eleven GO: Light / Shadow;Male;Forest;GK;Player;Exobeing;-;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Mys7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/4/x/4xdsgzsksvm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrOz92igg%3D%3D;Lykan Moss;No le preocupa demasiado su aspecto, así que dejó crecer su barba.;;;;;;;;
3169;Charity;Inazuma Eleven GO: Light / Shadow;Female;Forest;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Mys3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/4/y4gzvencn18.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrNz92igg%3D%3D;Charity Verchu;La mayor de las hermanas Verchu. Cultiva sus propias verduras y las regala.;;;;;;;;
3170;Akka;Inazuma Eleven GO: Light / Shadow;Male;Fire;MF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MyszP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/p/q/pqr447b4kgu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrMz92igg%3D%3D;Moos Akka;La única verdura que comerá son las berenjenjas, ¡y solo en otoño!;;;;;;;;
3171;Tommie;Inazuma Eleven GO: Light / Shadow;Female;Mountain;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MysvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/x/rxwkwitupau.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrLz92igg%3D%3D;Tommie Loveapple;Visita el festival La Tomatina en España cada año sin falta.;;;;;;;;
3172;Bell;Inazuma Eleven GO: Light / Shadow;Male;Mountain;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MysrP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/z/aznf7d1uiz8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrKz92igg%3D%3D;Pepe Bell;Está investigando una forma de cocinar pimientos para que a los niños realmente les gusten.;;;;;;;;
3173;Carret;Inazuma Eleven GO: Light / Shadow;Male;Fire;GK;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MysnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/6/2/62ewoaamxtm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrJz92igg%3D%3D;Ginger Carret;Le gustan tanto las zanahorias que bebe zumo de zanahoria en vez de agua.;;;;;;;;
3174;Shallot;Inazuma Eleven GO: Light / Shadow;Male;Forest;GK;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MysjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/l/e/le1rf_mc6gk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrIz92igg%3D%3D;Shah Lott;Curiosamente, la gente se pone a llorar cada vez que ve su cara...;;;;;;;;
3175;Istic;Inazuma Eleven GO: Light / Shadow;Male;Forest;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MysfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/_/0/_0kj0yl-dfm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrHz92igg%3D%3D;Hal Istic;Este aficionado a la homeopatía practica consigo mismo sin cuidado y siempre está enfermo.;;;;;;;;
3176;Manners;Inazuma Eleven GO: Light / Shadow;Male;Forest;GK;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MysbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/o/c/oc7ozndewsk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMrGz92igg%3D%3D;Fred Sidemanners;Quiere ayudar a los mayores en lugares donde no hay suficientes médicos.;;;;;;;;
3177;Tistry;Inazuma Eleven GO: Light / Shadow;Male;Mountain;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Myc_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/0/a00j3epxp5m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnPz92igg%3D%3D;Dennis Tistry;Le dan miedo los dentistas, así que quién sabe por qué está jugando vestido como uno...;;;;;;;;
3178;Slim;Inazuma Eleven GO: Light / Shadow;Male;Mountain;MF;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Myc7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/c/xcfca7plikk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnOz92igg%3D%3D;Slim Pointer;Este chico raro no se inmuta por las agujas y espera con ilusión las vacunas.;;;;;;;;
3179;Orderly;Inazuma Eleven GO: Light / Shadow;Female;Wind;DF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87Myc3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/z/rzm3jm6dxqu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnNz92igg%3D%3D;Florence Orderly;Ha soñado con ser enfermera desde que alguien la cuidó hace mucho tiempo.;;;;;;;;
3180;Scription;Inazuma Eleven GO: Light / Shadow;Female;Fire;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MyczP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/b/gbxwkzc56z8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnMz92igg%3D%3D;Prue Scription;Quiere seguir los pasos de su madre y dirigir una farmacia.;;;;;;;;
3181;Rockrolle;Inazuma Eleven GO: Light / Shadow;Male;Mountain;GK;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MycvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/6/i6qkkaov_f8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnLz92igg%3D%3D;Indy Rockrolle;Este chico de clase media adora ir a la peluquería y hacerse extensiones.;;;;;;;;
3182;Riffe;Inazuma Eleven GO: Light / Shadow;Male;Forest;MF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MycrP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/s/tshrn_ovssu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnKz92igg%3D%3D;Orson Riffe;Guitarrista de glam rock, sus solos son legendarios en el circuito de festivales escolares.;;;;;;;;
3183;Meister X;Inazuma Eleven GO: Light / Shadow;Male;Wind;MF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MycnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/9/z9ce0idnnmk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnJz92igg%3D%3D;Joe Bloggs;Este vocalista de banda de rock detesta que le llamen por su nombre real.;;;;;;;;
3184;Hornes;Inazuma Eleven GO: Light / Shadow;Male;Mountain;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Lz87MycjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/v/cvz_zd7dk_m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPy8_OzMnIz92igg%3D%3D;Devin Hornes;El bajista de la banda, no es tan popular por su aspecto cruel.;;;;;;;;
